text,label
"dijamin Film-nya bikin nagih.","Positif"
"Ukuran standar pabrik sih menurutku.","Netral"
"Tiket di sini patut dicoba serius!","Positif"
"Kuota di sini eksklusif awalnya!","Positif"
"Lobby di sini terawat jujur!","Positif"
"Gak nyangka Baju-nya bakal ribet gini.","Negatif"
"Lift agak kurang sih menurutku.","Netral"
"Wastafel cukup cepat sih menurutku.","Netral"
"Gak nyangka AC-nya bakal merugikan gini.","Negatif"
"Jam tangan di sini terbaik yakin!","Positif"
"Gak nyangka TV-nya bakal norak gini.","Negatif"
"Jendela cukup cepat sih menurutku.","Netral"
"Gak nyangka Sampo-nya bakal kuno gini.","Negatif"
"Sinyal standar pabrik sih menurutku.","Netral"
"Laptop tidak sesuai pokoknya, kecewa.","Negatif"
"Gas di sini mudah digunakan serius!","Positif"
"Gak nyangka Baterai-nya bakal membingungkan gini.","Negatif"
"Monitor di sini recommended pokoknya!","Positif"
"AC lumayan sih menurutku.","Netral"
"Buat AC-nya cukup luas, gak lebih.","Netral"
"Buat Buku-nya tidak ada yang spesial, gak lebih.","Netral"
"Buat Koki-nya cukup terang, gak lebih.","Netral"
"Selimut membingungkan memang, kecewa.","Negatif"
"Toilet cukup bersih sih menurutku.","Netral"
"tadinya Air-nya unik.","Positif"
"pokoknya Spa-nya recommended.","Positif"
"Spa berdebu serius, kecewa.","Negatif"
"Gak nyangka Produk-nya bakal susah gini.","Negatif"
"Game di sini terawat asli!","Positif"
"Gak nyangka Odol-nya bakal angker gini.","Negatif"
"Interface cukup memadai sih menurutku.","Netral"
"pastinya Monitor-nya keren banget.","Positif"
"rupanya Lobby-nya tertata.","Positif"
"Harga di sini nyaman tentu!","Positif"
"Gak nyangka Wastafel-nya bakal penipuan gini.","Negatif"
"Gak nyangka Minuman-nya bakal berdebu gini.","Negatif"
"Kasur cukup aman sih menurutku.","Netral"
"Buat Atap-nya agak kurang, gak lebih.","Netral"
"Lobby cukup ramah sih menurutku.","Netral"
"Buat Film-nya cukup responsif, gak lebih.","Netral"
"pokoknya Guling-nya tenang.","Positif"
"Kasur cukup tenang sih menurutku.","Netral"
"Bantal aneh yakin, kecewa.","Negatif"
"Buat Headset-nya sesuai deskripsi, gak lebih.","Netral"
"Buat Tangga-nya not bad, gak lebih.","Netral"
"Mouse biasa saja sih menurutku.","Netral"
"pokoknya Pelayan-nya juara.","Positif"
"TV di sini mudah digunakan awalnya!","Positif"
"Lift not bad sih menurutku.","Netral"
"Wastafel di sini mudah digunakan benar-benar!","Positif"
"Bahan jadul tentu, kecewa.","Negatif"
"Buat Tablet-nya sedang-sedang saja, gak lebih.","Netral"
"Buat Minuman-nya biasa saja, gak lebih.","Netral"
"Gak nyangka Aplikasi-nya bakal aneh gini.","Negatif"
"Game seram ternyata, kecewa.","Negatif"
"Tangga cukup bersih sih menurutku.","Netral"
"Buat Shower-nya biasa saja, gak lebih.","Netral"
"AC di sini aman jelas!","Positif"
"Tiket kasar benar-benar, kecewa.","Negatif"
"Gak nyangka Baterai-nya bakal usang gini.","Negatif"
"Air kampungan nyata, kecewa.","Negatif"
"Dinding di sini tertata banget!","Positif"
"Antrian lebay yakin, kecewa.","Negatif"
"ternyata Kasir-nya luar biasa.","Positif"
"Sampo gelap sungguh, kecewa.","Negatif"
"ternyata Admin-nya mantap.","Positif"
"Gak nyangka Dinding-nya bakal bau gini.","Negatif"
"Gak nyangka Dinding-nya bakal mahal gini.","Negatif"
"Atap di sini steril banget!","Positif"
"sumpah Kuota-nya oke punya.","Positif"
"Antrian lebay beneran, kecewa.","Negatif"
"Jam tangan di sini steril pokoknya!","Positif"
"Gak nyangka Lemari-nya bakal parah gini.","Negatif"
"Dinding di sini eksklusif awalnya!","Positif"
"Buat Sinyal-nya agak kurang, gak lebih.","Netral"
"Tangga di sini higienis beneran!","Positif"
"dijamin Sabun-nya mantap.","Positif"
"Buat Sepatu-nya agak kurang, gak lebih.","Netral"
"benar-benar Lemari-nya berkelas.","Positif"
"Scanner di sini tertata sekali!","Positif"
"Gak nyangka AC-nya bakal sangat mengecewakan gini.","Negatif"
"Game not bad sih menurutku.","Netral"
"Parkir di sini damai memang!","Positif"
"pastinya Mouse-nya terawat.","Positif"
"Buat TV-nya tidak ada yang spesial, gak lebih.","Netral"
"Kasir cukup cepat sih menurutku.","Netral"
"Admin di sini fotogenik tentu!","Positif"
"Buat Pulsa-nya standar pabrik, gak lebih.","Netral"
"Buat Film-nya cukup nyaman, gak lebih.","Netral"
"Bahan lambat dijamin, kecewa.","Negatif"
"Laptop berisik jelas, kecewa.","Negatif"
"benar-benar Kolam-nya kreatif.","Positif"
"Listrik di sini lega yakin!","Positif"
"Tas cukup baik sih menurutku.","Netral"
"Website di sini terbaik rupanya!","Positif"
"Celana parah ternyata, kecewa.","Negatif"
"Gak nyangka Kamar mandi-nya bakal norak gini.","Negatif"
"yakin HP-nya eksklusif.","Positif"
"Kamar lambat sungguh, kecewa.","Negatif"
"memang Minuman-nya bersih.","Positif"
"Buat Sepatu-nya cukup memadai, gak lebih.","Netral"
"tentu Jam tangan-nya mantap.","Positif"
"Pelayan buruk sekali tentu, kecewa.","Negatif"
"Ukuran bikin emosi sumpah, kecewa.","Negatif"
"sekali Parkiran-nya damai.","Positif"
"Gak nyangka Game-nya bakal aneh gini.","Negatif"
"sekali Pelayan-nya damai.","Positif"
"Baju cukup tenang sih menurutku.","Netral"
"Buat Listrik-nya bisa dimaklumi, gak lebih.","Netral"
"Gak nyangka Atap-nya bakal penipuan gini.","Negatif"
"Buat Dinding-nya cukup panas, gak lebih.","Netral"
"Kualitas kuno beneran, kecewa.","Negatif"
"serius Monitor-nya eksklusif.","Positif"
"sungguh Pintu-nya instagramable.","Positif"
"Gak nyangka Sinyal-nya bakal membosankan gini.","Negatif"
"awalnya Pelayanan-nya mewah.","Positif"
"Remote terlalu biasa sih menurutku.","Netral"
"Buat Fitur-nya sesuai harga, gak lebih.","Netral"
"Kuota bisa dimaklumi sih menurutku.","Netral"
"Buat Tiket-nya bisa dimaklumi, gak lebih.","Netral"
"Gak nyangka Jam tangan-nya bakal kusam gini.","Negatif"
"Toilet di sini bikin nagih memang!","Positif"
"Taman di sini indah serius!","Positif"
"Buat Kasur-nya bisa dimaklumi, gak lebih.","Netral"
"Buat Resepsionis-nya cukup membantu, gak lebih.","Netral"
"Gak nyangka Guling-nya bakal ribet gini.","Negatif"
"Shower sangat mengecewakan awalnya, kecewa.","Negatif"
"Supir di sini luar biasa jelas!","Positif"
"Scanner di sini harum ternyata!","Positif"
"Kurir kasar tadinya, kecewa.","Negatif"
"tadinya Spa-nya juara.","Positif"
"Tablet di sini tenang sekali!","Positif"
"Bensin di sini unik sekali!","Positif"
"benar-benar Celana-nya premium.","Positif"
"Buat Laptop-nya cukup terang, gak lebih.","Netral"
"Buat Warna-nya agak kurang, gak lebih.","Netral"
"Kulkas cukup luas sih menurutku.","Netral"
"nyata Gym-nya mudah digunakan.","Positif"
"Gak nyangka Lantai-nya bakal merugikan gini.","Negatif"
"Kursi cukup cepat sih menurutku.","Netral"
"Taman masih oke sih menurutku.","Netral"
"jujur Parkiran-nya bikin nagih.","Positif"
"Koki di sini unik sumpah!","Positif"
"serius Jendela-nya tertata.","Positif"
"Keyboard mahal jelas, kecewa.","Negatif"
"Handuk di sini aman sungguh!","Positif"
"Buat Tiket-nya bisa dimaklumi, gak lebih.","Netral"
"AC membingungkan tentu, kecewa.","Negatif"
"Jendela menjijikkan tentu, kecewa.","Negatif"
"Odol di sini sangat memuaskan tentu!","Positif"
"Buat Pelayanan-nya cukup aman, gak lebih.","Netral"
"Harga di sini ramah sumpah!","Positif"
"Buat Baterai-nya cukup, gak lebih.","Netral"
"sekali Koki-nya elegan.","Positif"
"Lemari biasa saja sih menurutku.","Netral"
"Website di sini bersih sekali!","Positif"
"Buat Kulkas-nya masih oke, gak lebih.","Netral"
"nyata Meja-nya unik.","Positif"
"akhirnya Atap-nya damai.","Positif"
"Buat AC-nya cukup panas, gak lebih.","Netral"
"Desain merugikan beneran, kecewa.","Negatif"
"Staff di sini unik rupanya!","Positif"
"Film di sini unik beneran!","Positif"
"Sinyal berkarat dijamin, kecewa.","Negatif"
"Buat Tombol-nya sesuai deskripsi, gak lebih.","Netral"
"Tiket palsu rupanya, kecewa.","Negatif"
"Handuk pengap nyata, kecewa.","Negatif"
"dijamin Odol-nya tenang.","Positif"
"Gak nyangka Tempat-nya bakal berisik gini.","Negatif"
"Buat Remote-nya cukup terang, gak lebih.","Netral"
"Buat Admin-nya cukup luas, gak lebih.","Netral"
"Gak nyangka Tombol-nya bakal kuno gini.","Negatif"
"Gak nyangka Admin-nya bakal penipuan gini.","Negatif"
"Game bikin emosi ternyata, kecewa.","Negatif"
"Buat Hotel-nya bisa dimaklumi, gak lebih.","Netral"
"memang Jam tangan-nya steril.","Positif"
"Sampo agak kurang sih menurutku.","Netral"
"Harga masih oke sih menurutku.","Netral"
"Gak nyangka Gas-nya bakal gelap gini.","Negatif"
"Buat Parkiran-nya cukup lengkap, gak lebih.","Netral"
"Kuota di sini worth it jujur!","Positif"
"Kipas perlu ditingkatkan sih menurutku.","Netral"
"Buat Kursi-nya cukup bersih, gak lebih.","Netral"
"Kursi di sini responsif pasti!","Positif"
"jujur Printer-nya canggih.","Positif"
"Gak nyangka Selimut-nya bakal berkarat gini.","Negatif"
"ternyata Kasir-nya bersih.","Positif"
"Supir di sini terbaik dijamin!","Positif"
"Celana perlu ditingkatkan sih menurutku.","Netral"
"Celana angker serius, kecewa.","Negatif"
"Gas panas sumpah, kecewa.","Negatif"
"Gak nyangka Pintu-nya bakal penipuan gini.","Negatif"
"Makanan bikin emosi asli, kecewa.","Negatif"
"Fitur masih oke sih menurutku.","Netral"
"Satpam standar sih menurutku.","Netral"
"jujur Tiket-nya modern.","Positif"
"Desain sempit pokoknya, kecewa.","Negatif"
"Tablet di sini mudah digunakan tadinya!","Positif"
"Parkiran di sini oke punya asli!","Positif"
"Aplikasi lumayan sih menurutku.","Netral"
"Produk lumayan sih menurutku.","Netral"
"Desain di sini rapi yakin!","Positif"
"serius Makanan-nya sejuk.","Positif"
"Tempat di sini worth it jelas!","Positif"
"Kamar cukup lengkap sih menurutku.","Netral"
"Gas tidak ada yang spesial sih menurutku.","Netral"
"Gak nyangka Remote-nya bakal susah gini.","Negatif"
"Gak nyangka Parkiran-nya bakal norak gini.","Negatif"
"Resepsionis membingungkan tentu, kecewa.","Negatif"
"Gak nyangka Odol-nya bakal cacat gini.","Negatif"
"banget Loading-nya sangat memuaskan.","Positif"
"Gak nyangka Taman-nya bakal aneh gini.","Negatif"
"Gak nyangka Lift-nya bakal bau gini.","Negatif"
"Kamar mandi di sini tertata jelas!","Positif"
"Sinyal standar sih menurutku.","Netral"
"Guling di sini berkelas memang!","Positif"
"Scanner cukup memadai sih menurutku.","Netral"
"dijamin Koneksi-nya estetik.","Positif"
"Gak nyangka Kipas-nya bakal penipuan gini.","Negatif"
"Kasur tidak sesuai tentu, kecewa.","Negatif"
"Lemari di sini modern dijamin!","Positif"
"Sabun aneh yakin, kecewa.","Negatif"
"Kursi di sini mudah digunakan ternyata!","Positif"
"Gak nyangka Kamar mandi-nya bakal angker gini.","Negatif"
"asli AC-nya sangat memuaskan.","Positif"
"Gak nyangka Lift-nya bakal lelet gini.","Negatif"
"Toilet cukup lengkap sih menurutku.","Netral"
"Gak nyangka Staff-nya bakal lelet gini.","Negatif"
"Minuman di sini tenang tadinya!","Positif"
"Sikat gigi bau benar-benar, kecewa.","Negatif"
"Toilet jorok yakin, kecewa.","Negatif"
"Buat Spa-nya average, gak lebih.","Netral"
"Minuman cukup tenang sih menurutku.","Netral"
"Pelayan membingungkan sekali, kecewa.","Negatif"
"Buat Kasur-nya cukup, gak lebih.","Netral"
"Sampo bisa dimaklumi sih menurutku.","Netral"
"Buat Sabun-nya agak kurang, gak lebih.","Netral"
"Toilet merugikan pasti, kecewa.","Negatif"
"Kasur di sini oke punya pastinya!","Positif"
"Buat Koki-nya standar, gak lebih.","Netral"
"Jendela terlalu biasa sih menurutku.","Netral"
"Gak nyangka Parkiran-nya bakal gelap gini.","Negatif"
"Gak nyangka Gas-nya bakal lambat gini.","Negatif"
"Gak nyangka Monitor-nya bakal bikin emosi gini.","Negatif"
"Bantal cukup membantu sih menurutku.","Netral"
"Gak nyangka Bantal-nya bakal usang gini.","Negatif"
"Odol di sini cepat sumpah!","Positif"
"rupanya Sepatu-nya luas.","Positif"
"memang Handuk-nya estetik.","Positif"
"Gak nyangka Bahan-nya bakal berdebu gini.","Negatif"
"Jendela perlu ditingkatkan sih menurutku.","Netral"
"Buat Parkiran-nya average, gak lebih.","Netral"
"Kolam masih oke sih menurutku.","Netral"
"Sinyal di sini tenang asli!","Positif"
"Scanner jadul dijamin, kecewa.","Negatif"
"ternyata Musik-nya bersih.","Positif"
"Tangga standar sih menurutku.","Netral"
"Admin di sini terawat pastinya!","Positif"
"Game di sini luar biasa tentu!","Positif"
"Film di sini oke punya akhirnya!","Positif"
"Guling not bad sih menurutku.","Netral"
"jelas TV-nya nyaman.","Positif"
"Sinyal perlu ditingkatkan sih menurutku.","Netral"
"Produk tidak layak akhirnya, kecewa.","Negatif"
"Buat Celana-nya cukup luas, gak lebih.","Netral"
"Tablet kampungan dijamin, kecewa.","Negatif"
"Buat Koneksi-nya cukup ramah, gak lebih.","Netral"
"Bensin di sini rapi awalnya!","Positif"
"Admin standar pabrik sih menurutku.","Netral"
"Harga di sini steril jujur!","Positif"
"Headset cacat sekali, kecewa.","Negatif"
"Lobby di sini rapi akhirnya!","Positif"
"Security di sini kreatif serius!","Positif"
"banget Pintu-nya estetik.","Positif"
"Buat Koneksi-nya masih oke, gak lebih.","Netral"
"Sprei di sini higienis benar-benar!","Positif"
"Gak nyangka Musik-nya bakal pengap gini.","Negatif"
"Buat Sepatu-nya seperti biasa, gak lebih.","Netral"
"Remote di sini sangat memuaskan rupanya!","Positif"
"Koki di sini indah sumpah!","Positif"
"Buat Scanner-nya tidak ada yang spesial, gak lebih.","Netral"
"Bantal di sini luar biasa awalnya!","Positif"
"Gak nyangka Sepatu-nya bakal usang gini.","Negatif"
"benar-benar Lantai-nya rapi.","Positif"
"AC bisa dimaklumi sih menurutku.","Netral"
"Buat Remote-nya cukup memadai, gak lebih.","Netral"
"Makanan bikin emosi jelas, kecewa.","Negatif"
"Kasur di sini cepat jujur!","Positif"
"Buat Koneksi-nya sesuai harga, gak lebih.","Netral"
"Gak nyangka Kasir-nya bakal kuno gini.","Negatif"
"Makanan cukup dingin sih menurutku.","Netral"
"Gak nyangka Dinding-nya bakal berantakan gini.","Negatif"
"Toilet di sini sangat membantu jelas!","Positif"
"Kasur di sini canggih memang!","Positif"
"Harga cukup panas sih menurutku.","Netral"
"pasti Handuk-nya sangat memuaskan.","Positif"
"Buat Spa-nya biasa saja, gak lebih.","Netral"
"Gym mahal sekali, kecewa.","Negatif"
"Meja cukup memadai sih menurutku.","Netral"
"Kasir di sini juara sumpah!","Positif"
"Gak nyangka Kipas-nya bakal mahal gini.","Negatif"
"Meja lebay tentu, kecewa.","Negatif"
"Buat Tempat-nya cukup aman, gak lebih.","Netral"
"Suasana cukup cepat sih menurutku.","Netral"
"nyata Lantai-nya terbaik.","Positif"
"Game di sini luar biasa nyata!","Positif"
"Parkir di sini fotogenik beneran!","Positif"
"Laptop bisa dimaklumi sih menurutku.","Netral"
"Buat Wastafel-nya tidak ada yang spesial, gak lebih.","Netral"
"Lantai di sini terbaik banget!","Positif"
"Gak nyangka Makanan-nya bakal aneh gini.","Negatif"
"Tablet di sini kreatif sumpah!","Positif"
"Koki di sini berkelas dijamin!","Positif"
"Buat Kuota-nya cukup bersih, gak lebih.","Netral"
"Buku cukup lengkap sih menurutku.","Netral"
"Kamar mandi tidak ada yang spesial sih menurutku.","Netral"
"Gak nyangka Pengiriman-nya bakal penipuan gini.","Negatif"
"Gak nyangka Ukuran-nya bakal kusam gini.","Negatif"
"Lemari di sini juara awalnya!","Positif"
"Laptop di sini luas beneran!","Positif"
"Gak nyangka Tempat-nya bakal berantakan gini.","Negatif"
"Pintu di sini estetik awalnya!","Positif"
"Mouse cukup nyaman sih menurutku.","Netral"
"Tas sangat mengecewakan ternyata, kecewa.","Negatif"
"Buat Kasur-nya cukup nyaman, gak lebih.","Netral"
"Buat Lantai-nya agak kurang, gak lebih.","Netral"
"Bahan di sini luas tadinya!","Positif"
"Satpam kasar jelas, kecewa.","Negatif"
"Pengiriman di sini nyaman akhirnya!","Positif"
"Bantal di sini mewah banget!","Positif"
"Antrian di sini mewah benar-benar!","Positif"
"Wastafel di sini higienis ternyata!","Positif"
"Hotel kampungan ternyata, kecewa.","Negatif"
"Buat Pulsa-nya agak kurang, gak lebih.","Netral"
"Gak nyangka Musik-nya bakal palsu gini.","Negatif"
"Gak nyangka Buku-nya bakal berantakan gini.","Negatif"
"Sinyal cukup cepat sih menurutku.","Netral"
"Admin bisa dimaklumi sih menurutku.","Netral"
"Spa average sih menurutku.","Netral"
"tadinya Laptop-nya inovatif.","Positif"
"nyata Aplikasi-nya premium.","Positif"
"Sprei gelap memang, kecewa.","Negatif"
"Pulsa di sini cepat akhirnya!","Positif"
"Buat Laptop-nya cukup cepat, gak lebih.","Netral"
"Buku sangat mengecewakan ternyata, kecewa.","Negatif"
"Sabun membosankan dijamin, kecewa.","Negatif"
"pastinya Ukuran-nya elegan.","Positif"
"Kamar mandi gagal tentu, kecewa.","Negatif"
"Koki mahal serius, kecewa.","Negatif"
"rupanya Suasana-nya mewah.","Positif"
"Gak nyangka Bensin-nya bakal bau gini.","Negatif"
"Wifi standar pabrik sih menurutku.","Netral"
